1      2.250092000     -0.333787000      0.353616000
8      1.385161000     -0.511044000      0.840688000
1      1.651615000     -0.926087000      1.670753000
1      4.002393000     -0.656794000     -1.001677000
8      3.473002000      0.014699000     -0.555392000
1      4.096677000      0.720593000     -0.348107000
1     -1.132154000      2.954130000      0.499490000
8     -1.424286000      2.211950000     -0.049042000
1     -2.085385000      2.610593000     -0.632821000
1     -2.030560000     -2.656793000     -0.452304000
8     -2.215282000     -1.719068000     -0.298646000
1     -3.182266000     -1.677871000     -0.295790000
80    -0.665959000     -0.000314000      0.035299000
