1     -2.223140000     -1.448303000     -0.481754000
8     -1.380598000     -1.438901000      0.000067000
1     -1.355864000     -2.281225000      0.481727000
1     -1.303144000      2.311553000      0.477582000
8     -0.557282000      1.914239000      0.000149000
1     -0.141917000      2.650496000     -0.476825000
1      2.655137000     -0.026632000      0.475359000
8      1.937378000     -0.474971000      0.000045000
1      2.366435000     -1.204454000     -0.475227000
80     0.000543000     -0.000364000     -0.000245000
