1      2.015522000      1.824413000     -0.198824000
8      1.206441000      1.500287000     -0.620234000
1      1.105343000      2.036198000     -1.420340000
1     -2.024558000     -0.201855000     -1.813300000
8     -1.211662000     -0.620912000     -1.495737000
1     -1.111205000     -1.419358000     -2.034237000
1     -2.016194000      0.191956000      1.824099000
8     -1.209301000      0.616854000      1.499086000
1     -1.112870000      1.419065000      2.032695000
1      2.025172000     -1.814545000      0.194727000
8      1.214265000     -1.496005000      0.616881000
1      1.117131000     -2.033224000      1.416593000
80     0.000309000     -0.000370000     -0.000115000
