1     -2.786509000      3.358292000      0.541570000
8     -2.351747000      2.884858000     -0.175789000
1     -2.724588000      3.264059000     -0.978882000
1     -1.766560000      1.361831000     -0.057307000
8     -1.300419000      0.488185000      0.013343000
1     -1.987586000     -0.197279000      0.038820000
1      1.781548000      1.148019000      2.676141000
8      2.135039000      0.737560000      1.876058000
1      3.086161000      0.696317000      2.040673000
1     -3.053589000     -2.404825000      0.828623000
8     -2.546857000     -2.105353000      0.062482000
1     -3.066335000     -2.418058000     -0.689690000
1     -0.783872000     -2.417689000      0.051192000
8      0.184383000     -2.256500000      0.051504000
1      0.597122000     -3.124548000      0.125600000
1      2.396437000     -0.185162000     -2.642529000
8      2.292811000      0.365949000     -1.855638000
1      2.850340000      1.133499000     -2.038584000
80     0.907587000     -0.056602000      0.016434000
