1     -2.477872000      0.846205000      0.375472000
8     -1.975005000     -0.021593000      0.301479000
1     -2.562585000     -0.770019000     -0.023550000
1      2.371394000     -2.465316000      0.924056000
8      2.710050000     -1.559054000      0.949056000
1      3.392794000     -1.556949000      1.633877000
1      0.092902000      0.343746000     -1.742780000
8      0.257183000      0.137883000     -0.816860000
1     -1.067216000      0.052681000     -0.192349000
1     -3.878611000     -2.559961000      0.186980000
8     -3.430005000     -1.995632000     -0.451771000
1     -3.935771000     -2.080195000     -1.266776000
1     -3.733570000      2.679649000     -0.071539000
8     -3.206379000      2.210389000      0.583474000
1     -3.559710000      2.481259000      1.437607000
1      4.505743000      1.054731000     -0.385238000
8      3.557874000      1.245466000     -0.361918000
1      3.480608000      2.190238000     -0.557877000
80     2.005180000     -0.029646000     -0.162131000
