1      1.530481000      3.804937000     -0.728341000
8      1.635058000      3.193274000      0.009370000
1      1.878527000      3.744239000      0.762093000
1     -4.406207000      1.065738000     -1.115765000
8     -4.018354000      0.220555000     -0.865679000
1     -4.718847000     -0.423117000     -1.015914000
1     -2.421077000      0.029228000      1.720913000
8     -2.043001000     -0.085220000      0.839473000
1     -2.812497000      0.040857000      0.218885000
1     -0.447325000      0.963929000      0.433652000
8      0.497263000      0.917339000      0.190102000
1      0.883452000      1.847114000      0.132488000
1      3.831304000     -0.874427000     -0.720076000
8      3.075223000     -1.446857000     -0.522155000
1      3.409364000     -2.351987000     -0.609380000
1     -0.590588000     -2.879332000      0.437542000
8     -0.353252000     -1.946745000      0.379655000
1     -1.159472000     -1.378869000      0.601243000
80     1.223283000     -0.867257000     -0.030289000
