1      1.992375000      0.419076000      1.791903000
8      1.708007000      0.239107000      0.886820000
1      2.450627000      0.583414000      0.321475000
1      3.804589000      2.037906000     -0.889439000
8      3.636677000      1.111923000     -0.685488000
1      4.491730000      0.681615000     -0.791449000
1      1.160088000     -2.840374000      0.355697000
8      0.621911000     -2.043912000      0.271417000
1      1.197351000     -1.272604000      0.552580000
1     -1.441861000      1.477969000      0.104987000
8     -0.929013000      0.618387000      0.117881000
1     -0.018381000      0.809090000      0.422594000
1     -2.425855000      3.383002000     -0.670392000
8     -2.439650000      2.713257000      0.022372000
1     -2.820191000      3.157389000      0.788375000
80    -1.458696000     -1.477329000     -0.344517000
