1     -3.088526000      3.148801000     -0.765388000
8     -2.670859000      2.739154000      0.000856000
1     -3.088636000      3.148337000      0.767285000
1      1.983969000      2.051678000     -0.002376000
8      1.932045000      1.087632000     -0.001228000
1      2.892961000      0.745101000     -0.000640000
1     -2.239024000     -0.281528000     -0.001982000
8     -1.585012000      0.435925000     -0.000772000
1     -2.072465000      1.321232000     -0.000096000
1     -0.706051000     -2.364529000      0.000877000
8      0.205511000     -1.978307000      0.001068000
1      0.845694000     -2.700090000      0.001838000
1      4.843992000      0.126260000      0.767543000
8      4.259337000      0.107638000      0.000396000
1      4.844279000      0.124246000     -0.766579000
1     -2.874024000     -2.751944000      0.759922000
8     -2.421767000     -2.361786000     -0.000613000
1     -2.872689000     -2.753875000     -0.760949000
80     0.314707000     -0.004645000      0.000240000
