1     -2.769120000     -0.694393000      0.621800000
8     -2.062888000     -0.148906000      1.068194000
1     -2.383729000     -0.020567000      1.968122000
1      2.182322000      0.892898000      2.121714000
8      1.881926000      0.464186000      1.311829000
1      2.627491000     -0.094748000      1.015197000
1     -1.366662000      3.112047000     -0.821031000
8     -0.536840000      2.618550000     -0.852873000
1      0.060852000      3.201047000     -1.339238000
1      3.793528000     -2.128816000      0.311946000
8      3.544686000     -1.276227000     -0.069666000
1      4.361744000     -0.962620000     -0.480186000
1      1.999895000     -1.209696000     -1.082499000
8      1.092034000     -0.939010000     -1.325079000
1      0.898637000     -1.385772000     -2.157421000
1     -4.635944000     -1.238960000     -0.581355000
8     -3.791275000     -1.574950000     -0.261267000
1     -3.949478000     -2.511198000     -0.096299000
80    -0.092034000      0.494582000      0.077507000
