1      3.214751000      3.329590000      0.763281000
8      2.813176000      2.900372000     -0.000020000
1      3.214961000      3.329507000     -0.763257000
1     -2.545004000      2.094254000      0.001341000
8     -2.383896000      1.143244000      0.000627000
1     -3.296452000      0.730852000      0.000446000
1      2.451387000     -0.176638000      0.000175000
8      1.767157000      0.512592000     -0.000055000
1      2.237302000      1.390790000     -0.000015000
1      1.194394000     -2.420344000      0.000101000
8      0.227656000     -2.241628000     -0.000114000
1     -0.203418000     -3.104374000     -0.000086000
1     -5.237076000     -0.159328000     -0.763227000
8     -4.650232000     -0.110613000     -0.000001000
1     -5.236901000     -0.160409000      0.763290000
1      3.457962000     -2.432175000     -0.758837000
8      2.949096000     -2.118423000      0.000428000
1      3.457673000     -2.432047000      0.759941000
80    -0.424662000     -0.033702000     -0.000504000
