1      4.279188000     -0.194491000      0.803159000
8      3.692288000     -0.214305000      0.023667000
1      4.294546000     -0.181379000     -0.743748000
1     -2.608326000     -0.537599000     -0.000580000
8     -1.730561000     -0.028338000     -0.014269000
1     -1.916479000      0.926184000     -0.012851000
1     -1.226545000      3.325701000     -0.772851000
8     -1.015893000      2.765961000     -0.002315000
1     -1.236108000      3.318968000      0.770780000
1      1.697156000     -2.793048000     -0.025462000
8      1.613446000     -1.831543000     -0.016005000
1      2.521632000     -1.427623000     -0.001197000
1      0.641190000      2.017115000      0.004592000
8      1.131501000      1.168553000      0.001502000
1      2.089374000      1.305943000      0.012858000
1     -4.422019000     -1.523833000      0.809474000
8     -3.863359000     -1.400710000      0.022376000
1     -4.436934000     -1.541358000     -0.750783000
80     0.141995000     -0.530961000     -0.017754000
