1      1.960863000     -0.271959000     -1.195692000
8      1.035068000     -0.332147000     -1.508489000
1      1.089792000     -0.488740000     -2.458966000
1      1.089466000      0.487557000      2.459090000
8      1.034855000      0.331506000      1.508518000
1      1.960690000      0.271510000      1.195792000
1      3.931114000     -0.741019000      0.169020000
8      3.333147000     -0.000060000      0.000150000
1      3.931007000      0.741000000     -0.168654000
1     -1.925371000     -2.784935000     -0.016676000
8     -2.096651000     -1.877738000      0.270249000
1     -2.951263000     -1.938571000      0.717988000
1     -1.924721000      2.784882000      0.020332000
8     -2.095082000      1.878686000     -0.270281000
1     -2.948236000      1.941076000     -0.720579000
80    -0.695202000     -0.000139000     -0.000141000
