1     -4.762242000      1.050290000      0.414868000
8     -4.196209000      0.643046000     -0.249514000
1     -4.756181000      0.557378000     -1.028458000
1      3.804220000     -0.920025000      0.557747000
8      2.959358000     -1.113400000      0.129163000
1      3.019658000     -2.036784000     -0.152292000
1     -0.014701000     -0.965321000     -2.203308000
8      0.000990000     -0.770222000     -1.259362000
1     -0.909289000     -0.920969000     -0.893381000
1     -0.927518000     -0.183836000      1.255668000
8     -0.023982000      0.170295000      1.463246000
1      0.014771000      0.370174000      2.405566000
1     -2.501155000     -1.739760000      0.568862000
8     -2.138826000     -0.890358000      0.284927000
1     -2.940719000     -0.329455000      0.089002000
1      2.867831000      2.132795000     -0.896823000
8      2.100743000      1.897755000     -0.357253000
1      1.719850000      2.739398000     -0.071036000
80     1.314073000      0.062433000     -0.011339000
